0,0,0.029319907889252733,1.7636024951934814,1.0546215772628784,1.083167314529419
0,1,0.018789832024016843,2.628926992416382,0.7835604548454285,0.6987932920455933
0,2,0.0179191422403643,3.401233673095703,0.4627625644207001,0.5210051536560059
0,3,0.017448128891075672,3.9720652103424072,0.3169496953487396,0.45217013359069824
0,4,0.017611006851711495,4.37843656539917,0.2710653841495514,0.4201822578907013
0,5,0.018100930317512406,4.752148151397705,0.22704856097698212,0.4066378176212311
0,6,0.01860071582953457,5.115972995758057,0.19554701447486877,0.39758020639419556
0,7,0.019245060975192047,5.511007308959961,0.17185083031654358,0.3960464894771576
0,8,0.01957674304528637,5.960608005523682,0.11967445909976959,0.37645184993743896
0,9,0.019800630454652704,6.287503719329834,0.0934067964553833,0.3844108581542969
0,10,0.02036655409947822,6.567062854766846,0.08577575534582138,0.3895910084247589
0,11,0.020504985144173326,6.755421161651611,0.09285298734903336,0.4219251275062561
0,12,0.0203593227152641,6.8654608726501465,0.07967600226402283,0.42229607701301575
0,13,0.020668357885951696,6.946508884429932,0.08632148057222366,0.43060439825057983
0,14,0.020985909375675054,7.0175652503967285,0.08566578477621078,0.4502514600753784
0,15,0.021002955991126265,7.070963382720947,0.07549438625574112,0.4528173506259918
1,0,0.029829549486277557,1.7478786706924438,1.2173255681991577,1.412487506866455
1,1,0.019132239193568826,2.6314172744750977,0.907932460308075,0.7767385840415955
1,2,0.018258487398506176,3.3806569576263428,0.6028031706809998,0.5654692053794861
1,3,0.017636803295538735,4.0574421882629395,0.3692907691001892,0.45564544200897217
1,4,0.01769451924452656,4.498279094696045,0.2969485819339752,0.4320121109485626
1,5,0.018011456668407085,4.891293048858643,0.2325909286737442,0.4033660292625427
1,6,0.01859646021324372,5.263868808746338,0.19890378415584564,0.3960927426815033
1,7,0.019025227990046686,5.650347709655762,0.16980160772800446,0.39759117364883423
1,8,0.019591527832634296,6.078486442565918,0.13084784150123596,0.38955003023147583
1,9,0.019575217995144095,6.444489002227783,0.08455811440944672,0.3839849829673767
1,10,0.019833870831620595,6.731230735778809,0.08527098596096039,0.400017112493515
1,11,0.02000662866934591,6.904626369476318,0.07596928626298904,0.3969363570213318
1,12,0.020200064564161454,7.022397041320801,0.06745859980583191,0.3988037407398224
1,13,0.020768546344719918,7.110168933868408,0.07798178493976593,0.4273432195186615
1,14,0.02065848208858296,7.168901443481445,0.06986412405967712,0.4306791424751282
1,15,0.02267597108958704,7.2047014236450195,0.07326371222734451,0.418649286031723
2,0,0.03105494238225072,1.7909820079803467,1.4087705612182617,2.101653814315796
2,1,0.019940478451972308,2.42488169670105,1.3139324188232422,1.208925485610962
2,2,0.019242326103090516,3.139785051345825,0.9386017322540283,0.7620717883110046
2,3,0.01871828268459331,3.9025537967681885,0.5410974621772766,0.5304315686225891
2,4,0.01836806812101168,4.528799533843994,0.36730825901031494,0.4640163481235504
2,5,0.01817534526485784,5.008066177368164,0.2613133490085602,0.4095928966999054
2,6,0.018834958961497433,5.365151882171631,0.2381344735622406,0.41268467903137207
2,7,0.01917039221039547,5.78152322769165,0.17191654443740845,0.39476609230041504
2,8,0.019878311746335222,6.154930114746094,0.16012662649154663,0.39673393964767456
2,9,0.020067511744767067,6.542293071746826,0.10886935889720917,0.3785286843776703
2,10,0.020435709510043806,6.845106601715088,0.09358566999435425,0.39483925700187683
2,11,0.02014700275834514,7.022563934326172,0.08276680111885071,0.4052891135215759
2,12,0.020201989249722194,7.135943412780762,0.07016030699014664,0.40323373675346375
2,13,0.020964689100319556,7.2308502197265625,0.09354337304830551,0.43706613779067993
2,14,0.02078036562377504,7.289041996002197,0.07794100791215897,0.44281288981437683
2,15,0.023134802532220177,7.33136510848999,0.09366888552904129,0.4295477867126465
3,0,0.0348889392834564,2.0832600593566895,1.5472673177719116,2.489414691925049
3,1,0.020206622119525425,2.4030849933624268,1.5904293060302734,2.224205255508423
3,2,0.020361421034041687,2.739976167678833,1.5814422369003296,1.7694064378738403
3,3,0.02060488970037776,3.1528468132019043,1.3653208017349243,1.1754233837127686
3,4,0.020643610484626613,3.6782169342041016,0.9781657457351685,0.8154414296150208
3,5,0.020408298066149837,4.240394592285156,0.6139374375343323,0.6141197681427002
3,6,0.020045316668777815,4.832218170166016,0.3257482349872589,0.49205756187438965
3,7,0.019765184430578942,5.38114595413208,0.1770291030406952,0.4172888398170471
3,8,0.019333772696856304,5.844057559967041,0.1091931089758873,0.3721056282520294
3,9,0.019686163587850115,6.2000651359558105,0.09950415790081024,0.40050575137138367
3,10,0.01992188154263535,6.465337753295898,0.09062509983778,0.41111600399017334
3,11,0.020100984616800842,6.632168292999268,0.08840622752904892,0.41050276160240173
3,12,0.020542018522738445,6.740480422973633,0.08788125962018967,0.42474111914634705
3,13,0.02054827362449787,6.816840171813965,0.08068092912435532,0.428134024143219
3,14,0.02075950077806528,6.883925437927246,0.07482316344976425,0.43600761890411377
3,15,0.023483266963468873,6.921030044555664,0.07330784946680069,0.4137740433216095
4,0,0.04502478157460448,2.5392510890960693,1.770430088043213,2.7485499382019043
4,1,0.020036808878696157,2.7286453247070312,1.7854546308517456,2.656764268875122
4,2,0.020483526469091413,2.9561758041381836,1.7506930828094482,2.5346648693084717
4,3,0.02113422990478726,3.1644139289855957,1.6881085634231567,2.3828606605529785
4,4,0.021636702191944305,3.3598968982696533,1.5874847173690796,2.19779634475708
4,5,0.021892229340186243,3.5517148971557617,1.4277572631835938,1.9664052724838257
4,6,0.021703354286610597,3.8059580326080322,1.1065577268600464,1.709652304649353
4,7,0.021238234904613573,4.137818813323975,0.8665702939033508,1.2842967510223389
4,8,0.02112780313426063,4.508148670196533,0.614145815372467,0.9190040826797485
4,9,0.02097752843776092,4.8136749267578125,0.437433123588562,0.752759575843811
4,10,0.02098500305175902,5.041906356811523,0.3222782015800476,0.6595875024795532
4,11,0.021029804870938723,5.2072367668151855,0.244853213429451,0.6178185343742371
4,12,0.021040229613210268,5.316416263580322,0.2011452615261078,0.573534369468689
4,13,0.021174235865172104,5.412014484405518,0.15609022974967957,0.5553812384605408
4,14,0.02130382248626547,5.473548889160156,0.1357942521572113,0.5379509925842285
4,15,0.023069339250082428,5.489600658416748,0.162458136677742,0.5001059174537659
5,0,0.06777825293994626,2.693255662918091,2.7015490531921387,2.942103862762451
5,1,0.02148760599178462,3.3040339946746826,2.058476686477661,2.963188409805298
5,2,0.020631874768206708,3.447887659072876,2.0174455642700195,2.9179251194000244
5,3,0.02144123752590133,3.581531286239624,2.0012309551239014,2.8636324405670166
5,4,0.022108096191998917,3.7140562534332275,2.00553822517395,2.8054325580596924
5,5,0.02258374477898785,3.852210760116577,1.9879509210586548,2.7458815574645996
5,6,0.02296566144235221,3.9875242710113525,1.9510701894760132,2.683657169342041
5,7,0.023287592485909038,4.116529941558838,1.9000319242477417,2.617452383041382
5,8,0.02354640300246144,4.252682209014893,1.8132795095443726,2.5509161949157715
5,9,0.023773874883890635,4.380013465881348,1.7230584621429443,2.483412504196167
