0,0,0.052433722981893985,1.55562162399292,1.0045347213745117,1.3214701414108276
0,1,0.030712307954524613,2.7227518558502197,0.6184249520301819,0.5979110598564148
0,2,0.019133215559215187,3.0645971298217773,0.5365042090415955,0.5327005982398987
0,3,0.01720212855430808,3.1647894382476807,0.5291562676429749,0.5181453227996826
0,4,0.01731893418560577,3.216677188873291,0.5412423610687256,0.525413453578949
0,5,0.017623732738557055,3.251873016357422,0.5508109331130981,0.5289564728736877
0,6,0.01806088141224918,3.2824769020080566,0.5511074662208557,0.5265853404998779
0,7,0.018724249237461098,3.3312668800354004,0.5406266450881958,0.534955620765686
0,8,0.019343294982938214,3.378701686859131,0.5283704996109009,0.5338758230209351
0,9,0.019914775977797484,3.432295083999634,0.5092677474021912,0.5323848724365234
0,10,0.020513162488454324,3.4919400215148926,0.48827534914016724,0.5283716320991516
0,11,0.021241788787923696,3.5513269901275635,0.48078978061676025,0.5210608839988708
0,12,0.02177123998412649,3.6178903579711914,0.4705016314983368,0.5204682350158691
0,13,0.022093322905344513,3.680553674697876,0.4597550332546234,0.5152536034584045
0,14,0.022335802188318498,3.7387502193450928,0.447401762008667,0.5092868208885193
0,15,0.022688929638505436,3.7909672260284424,0.4461190104484558,0.5029798746109009
1,0,0.0537208713610057,1.7759805917739868,1.0975384712219238,1.3499813079833984
1,1,0.029526158205160052,3.013033866882324,0.6334447860717773,0.5946353673934937
1,2,0.018990499384549588,3.3403170108795166,0.5763787627220154,0.5420277118682861
1,3,0.017156870263147595,3.4344091415405273,0.5714520812034607,0.5293847918510437
1,4,0.017162902126652745,3.474996328353882,0.580726146697998,0.5315427184104919
1,5,0.01735832223919891,3.5019800662994385,0.5781494379043579,0.5317453742027283
1,6,0.017942475323250124,3.5368990898132324,0.569704532623291,0.53648841381073
1,7,0.01873822896516202,3.5781540870666504,0.566513180732727,0.5415159463882446
1,8,0.019256550176472,3.627714157104492,0.553926944732666,0.5397400856018066
1,9,0.020006247568619615,3.684335708618164,0.5452873706817627,0.5375502109527588
1,10,0.020435606866468302,3.745054006576538,0.5222702622413635,0.5330329537391663
1,11,0.02109156299202345,3.8105628490448,0.5081660747528076,0.5277306437492371
1,12,0.021661096325964115,3.880223512649536,0.4944137930870056,0.5252780914306641
1,13,0.022046205725132207,3.9420931339263916,0.48661699891090393,0.5173574686050415
1,14,0.02238722714540992,4.006483554840088,0.4757913053035736,0.5145144462585449
1,15,0.022782223607216778,4.0677313804626465,0.47463348507881165,0.5147215127944946
2,0,0.056772852634048944,2.011624574661255,1.270664930343628,1.5770691633224487
2,1,0.03047913367416871,3.250863790512085,0.7427486777305603,0.6268989443778992
2,2,0.018881171574441684,3.6112217903137207,0.6468327641487122,0.558814525604248
2,3,0.017263107366727204,3.712968111038208,0.648465096950531,0.5432405471801758
2,4,0.017013135707389763,3.7608511447906494,0.6429212689399719,0.5404410362243652
2,5,0.01760145242897078,3.7974343299865723,0.6483725905418396,0.5464089512825012
2,6,0.018011469017173952,3.842608690261841,0.6376824975013733,0.5508539080619812
2,7,0.01875480155889466,3.8926990032196045,0.6292603611946106,0.5526354908943176
2,8,0.019299460736129422,3.9451897144317627,0.614248514175415,0.5490823984146118
2,9,0.019967420614364795,4.000120639801025,0.6006792187690735,0.5415189862251282
2,10,0.020666565814792502,4.073683261871338,0.5812299847602844,0.5445563793182373
2,11,0.021297385574865886,4.1428937911987305,0.5708333253860474,0.5421673059463501
2,12,0.02152218182426676,4.209768772125244,0.5512327551841736,0.531470775604248
2,13,0.02207790914941911,4.277873992919922,0.5392616391181946,0.5277909636497498
2,14,0.022357436697977493,4.341041564941406,0.5259260535240173,0.5219958424568176
2,15,0.022635921205538527,4.398767948150635,0.5178569555282593,0.5184853076934814
3,0,0.06322279569643144,2.3410162925720215,1.479961633682251,2.1755118370056152
3,1,0.033251198567924,3.4967494010925293,1.0635688304901123,0.7651109099388123
3,2,0.01935768755669433,4.016284465789795,0.8542611598968506,0.6130563616752625
3,3,0.017387304928997396,4.171591758728027,0.8230406045913696,0.5898014903068542
3,4,0.017135022663091887,4.251185894012451,0.8065852522850037,0.5778191089630127
3,5,0.017556357647721246,4.311760425567627,0.7893581986427307,0.5764134526252747
