0,0,nan,nan,nan,nan
0,1,nan,nan,nan,nan
0,2,nan,nan,nan,nan
0,3,nan,nan,nan,nan
0,4,nan,nan,nan,nan
0,5,nan,nan,nan,nan
0,6,nan,nan,nan,nan
0,7,nan,nan,nan,nan
0,8,nan,nan,nan,nan
0,9,nan,nan,nan,nan
0,10,nan,nan,nan,nan
0,11,nan,nan,nan,nan
0,12,nan,nan,nan,nan
0,13,nan,nan,nan,nan
0,14,nan,nan,nan,nan
0,15,nan,nan,nan,nan
1,0,nan,nan,nan,nan
1,1,nan,nan,nan,nan
1,2,nan,nan,nan,nan
1,3,nan,nan,nan,nan
1,4,nan,nan,nan,nan
1,5,nan,nan,nan,nan
1,6,nan,nan,nan,nan
1,7,nan,nan,nan,nan
1,8,nan,nan,nan,nan
1,9,nan,nan,nan,nan
1,10,nan,nan,nan,nan
1,11,nan,nan,nan,nan
1,12,nan,nan,nan,nan
1,13,nan,nan,nan,nan
1,14,nan,nan,nan,nan
1,15,nan,nan,nan,nan
2,0,nan,nan,nan,nan
2,1,nan,nan,nan,nan
2,2,nan,nan,nan,nan
2,3,nan,nan,nan,nan
2,4,nan,nan,nan,nan
2,5,nan,nan,nan,nan
2,6,nan,nan,nan,nan
2,7,nan,nan,nan,nan
2,8,nan,nan,nan,nan
2,9,nan,nan,nan,nan
2,10,nan,nan,nan,nan
2,11,nan,nan,nan,nan
2,12,nan,nan,nan,nan
2,13,nan,nan,nan,nan
2,14,nan,nan,nan,nan
2,15,nan,nan,nan,nan
3,0,0.10883427276714461,9.146517753601074,4.219936847686768,1.9676851034164429
3,1,0.1009201600237657,12.157297134399414,4.971608638763428,2.4830305576324463
3,2,0.11330544867057533,16.616424560546875,6.793515205383301,2.905264139175415
3,3,0.13303189391019082,19.209178924560547,6.687319278717041,2.9594969749450684
3,4,0.1500543920896739,19.209178924560547,6.687319278717041,2.9594969749450684
3,5,0.15005544446048544,19.209178924560547,6.687319278717041,2.9594969749450684
3,6,0.15005641910259354,19.209178924560547,6.687319278717041,2.9594969749450684
3,7,0.15006020684126983,19.209178924560547,6.687319278717041,2.9594969749450684
3,8,0.15005876844317556,19.209178924560547,6.687319278717041,2.9594969749450684
3,9,0.15005326399973026,19.209178924560547,6.687319278717041,2.9594969749450684
3,10,0.15005371323371966,19.209178924560547,6.687319278717041,2.9594969749450684
